Lake ID,Region,Major RGI region,Mountain range region,Country,Glacier,RGI glacier ID,Lake name,Lake type,Longitude,Latitude,River,Outburst mechanism
3024,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3025,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,Koppangselva,jökulhlaup
3026,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3027,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,jökulhlaup
3028,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3029,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3030,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,jökulhlaup
3031,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3032,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,jökulhlaup
3033,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,jökulhlaup
3034,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3035,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3036,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3037,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3038,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3039,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3040,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3041,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3042,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3043,Scandinavia,Scandinavia,N Scandinavia,Norway,Svartisheibreen,RGI60-08.01598,Heiavatnet,ice,13.73188,66.54881,,
3044,Scandinavia,Scandinavia,N Scandinavia,Norway,Koppangsbreen,RGI60-08.00446,,ice,20.17725,69.687142,,
3045,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3046,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3047,Scandinavia,Scandinavia,SW Scandinavia,Norway,Tystigbreen,RGI60-08.02778,,ice,7.376032,61.927239,,
3048,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,jökulhlaup
3049,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3050,Scandinavia,Scandinavia,SW Scandinavia,Norway,Marabreen,RGI60-08.01042,,ice,6.690159,61.505358,,
3051,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,jökulhlaup
3052,Scandinavia,Scandinavia,N Scandinavia,Norway,Svartisheibreen,RGI60-08.01598,Heiavatnet,ice,13.73188,66.54881,,
3053,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,jökulhlaup
3054,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sauanutbreen,RGI60-08.02922,Sauanutvatnet,ice,6.41,59.98,,
3055,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3056,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3057,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3058,Scandinavia,Scandinavia,SW Scandinavia,Norway,Bre ved Stegholtbreen,RGI60-08.01201,,ice,7.310349,61.777615,,
3059,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,jökulhlaup
3060,Scandinavia,Scandinavia,SW Scandinavia,Norway,Tystigbreen,RGI60-08.02778,,ice,7.352986,61.916877,,
3061,Scandinavia,Scandinavia,N Scandinavia,Norway,Frostisen,RGI60-08.02103,,ice,17.26103,68.205457,,
3062,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,jökulhlaup
3063,Scandinavia,Scandinavia,SW Scandinavia,Norway,Marabreen,RGI60-08.01042,,ice,6.690159,61.505358,,
3064,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3065,Scandinavia,Scandinavia,SW Scandinavia,Norway,Nupsfonn,RGI60-08.03105,,ice,7.1315,59.895395,,
3066,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,jökulhlaup
3067,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3068,Scandinavia,Scandinavia,SW Scandinavia,Norway,Vestre Memurubre,RGI60-08.00966,,ice,8.451044,61.520321,,
3069,Scandinavia,Scandinavia,SW Scandinavia,Norway,Fortundalsbreen,RGI60-08.00418,Heksegryta,ice,7.720964,61.740508,,
3070,Scandinavia,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Knivseggbreen,,,moraine,10.851459,79.508976,,
3071,Scandinavia,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Knivseggbreen,,,moraine,10.851459,79.508976,,
3072,Scandinavia,Scandinavia,SW Scandinavia,Norway,Vestre Memurubre,RGI60-08.00966,,ice,8.451044,61.520321,,
3073,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3074,Scandinavia,Scandinavia,SW Scandinavia,Norway,Fortundalsbreen,RGI60-08.00418,Heksegryta,ice,7.720964,61.740508,,
3075,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sandåbreen,RGI60-08.02780,,ice,7.583957,61.939808,,
3076,Scandinavia,Scandinavia,SW Scandinavia,Norway,Svellnosbrean,RGI60-08.00876,,,8.299398,61.21977,,
3077,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sandåbreen,RGI60-08.02780,,ice,7.583957,61.939808,,
3078,Scandinavia,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Knivseggbreen,,,moraine,10.851459,79.508976,,
3079,Scandinavia,Scandinavia,SW Scandinavia,Norway,Fortundalsbreen,RGI60-08.00418,Heksegryta,ice,7.720964,61.740508,,
3080,Scandinavia,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Knivseggbreen,,,moraine,10.851459,79.508976,,
3081,Scandinavia,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,RGI60-08.01217,,ice,7.666783,61.700983,,
3082,Scandinavia,Scandinavia,N Scandinavia,Norway,Oksfjellbreen,RGI60-08.02255,,ice,14.20017862,65.97738995,,
3083,Scandinavia,Scandinavia,SW Scandinavia,Norway,Svellnosbrean,RGI60-08.00876,,,8.3274716,61.62162158,,
3084,Scandinavia,Scandinavia,N Scandinavia,Norway,Svartisheibreen,RGI60-08.01598,Heiavatnet,ice,13.73188,66.54881,,
3085,Scandinavia,Scandinavia,SW Scandinavia,Norway,Storbreen,RGI60-08.00926,,unknown,8.138294,61.574994,,
3086,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3087,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,
3088,Scandinavia,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Knivseggbreen,,,moraine,10.851459,79.508976,,
3089,Scandinavia,Scandinavia,N Scandinavia,Norway,Oksfjellbreen,RGI60-08.02255,,ice,14.20017862,65.97738995,,
3090,Scandinavia,Scandinavia,SW Scandinavia,Norway,Svellnosbrean,RGI60-08.00876,,,8.3274716,61.62162158,,
3091,Scandinavia,Scandinavia,N Scandinavia,Norway,Svartisheibreen,RGI60-08.01598,Heiavatnet,ice,13.73188,66.54881,,
3092,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sandåbreen,RGI60-08.02780,,ice,7.583957,61.939808,,
3093,Scandinavia,Scandinavia,N Scandinavia,Norway,Oksfjellbreen,RGI60-08.02255,,ice,14.20017862,65.97738995,,
3094,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sandåbreen,RGI60-08.02780,,ice,7.583957,61.939808,,
3095,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sandåbreen,RGI60-08.02780,,ice,7.583957,61.939808,,
3096,Scandinavia,Scandinavia,SW Scandinavia,Norway,Vestre Memurubre,RGI60-08.00966,,ice,8.451044,61.520321,,
3097,Scandinavia,Scandinavia,SW Scandinavia,Norway,Svellnosbrean,RGI60-08.00876,,,8.3274716,61.62162158,,
3098,Scandinavia,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Knivseggbreen,,,moraine,10.851459,79.508976,,
3099,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,
3100,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3101,Scandinavia,Scandinavia,SW Scandinavia,Norway,Storskavlen,RGI60-08.01716,,,7.296638,60.757181,,
3102,Scandinavia,Scandinavia,SW Scandinavia,Norway,Supphellebreen,RGI60-08.01099,Flatbreen lake,moraine,6.799722,61.475309,,
3103,Scandinavia,Scandinavia,SW Scandinavia,Norway,Sandåbreen,RGI60-08.02780,,ice,7.583957,61.939808,,
3104,Scandinavia,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,RGI60-08.01779,Demmevatn,ice,7.315178,60.545041,,
3105,Scandinavia,Scandinavia,N Scandinavia,Norway,Rundvassbreen,RGI60-08.02384,Øvre Messingmalmvatn,ice,16.095657,67.311671,,
3106,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3107,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Biafo,RGI60-14.00005,,ice,75.91,35.69,Braldu,
3108,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3109,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Biafo,RGI60-14.00005,,ice,75.91,35.69,Braldu,
3110,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3111,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3112,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Yashkuk Yaz,RGI60-14.01670,,ice,74.36,36.81,Chapursan,
3113,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3114,High Mountain Asia,"Asia, South West",Karakoram,India,Sultan Chussku,RGI60-14.05792,,ice,78.128,34.856,Shyok,
3115,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3116,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3117,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3118,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,moraine,74.609,42.522,Alamedin,
3119,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3120,High Mountain Asia,"Asia, South West",W Himalaya,Pakistan,Tarshing,RGI60-14.20030,,ice,74.68851748,35.27697333,Tarshing,
3121,High Mountain Asia,"Asia, South West",W Himalaya,Pakistan,Tarshing,RGI60-14.20030,,ice,74.68851748,35.27697333,Rupal Nullah or Astor valley,
3122,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3123,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3124,High Mountain Asia,"Asia, South West",W Himalaya,Pakistan,Tarshing,RGI60-14.20030,,ice,74.68851748,35.27697333,Rupal Nullah or Astor valley,
3125,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3126,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,,RGI60-14.05070,,unknown,75.378,35.668,Shiagar,
3127,High Mountain Asia,"Asia, South West",Karakoram,India,Kichik Kumdan,RGI60-14.07987,,ice,77.76,35.13,Shyok,
3128,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3129,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Sokther Rabot,RGI60-14.01391,,ice,73.99,36.8,Ishkoman,
3130,High Mountain Asia,"Asia, South West",Karakoram,India,Kichik Kumdan,RGI60-14.07987,,ice,77.76,35.13,Shyok,
3131,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3132,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Batura,RGI60-14.02150,,supraglacial,74.85,36.51,Hunza,breach
3133,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3134,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,Ala-Archa,
3135,High Mountain Asia,"Asia, South West",,Pakistan,unknown,,,unknown,,,,
3136,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3137,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3138,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3139,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3140,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shimshal,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3141,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shimshal,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3142,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,Ala-Archa,
3143,High Mountain Asia,"Asia, South West",Karakoram,India,Upper Shyok,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3144,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Diran,RGI60-14.04574,,unknown,74.620675,36.069195,Bargot,
3145,High Mountain Asia,"Asia, South West",,Pakistan,Khurdopin,,,ice,75.478606,36.342335,Hunza,tunneling
3146,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hopar,RGI60-14.00032,,ice,74.833,36.155,Hispar River,
3147,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3148,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman-Gilgit,
3149,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3150,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3151,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,Hunza,
3152,High Mountain Asia,"Asia, South West",W Himalaya,Pakistan,Tarshing,RGI60-14.20030,,ice,74.68851748,35.27697333,Rupal Nullah or Astor valley,
3153,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3154,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3155,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3156,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,Hunza,
3157,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shimshal,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3158,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3159,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3160,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,Hunza,
3161,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,tunneling
3162,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,Hunza,
3163,High Mountain Asia,"Asia, South West",Karakoram,India,Kichik Kumdan,RGI60-14.07987,,ice,77.76,35.13,Shyok,breach
3164,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3165,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3166,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,Hunza,
3167,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3168,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Dubani,RGI60-14.04745,,water pocket,74.609,35.93,Bagrot,
3169,High Mountain Asia,"Asia, South West",Karakoram,India,Kichik Kumdan,RGI60-14.07987,,ice,77.76,35.13,Shyok,
3170,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Malangutti,RGI60-14.03893,,ice,75.22,36.5,Shimshal,
3171,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Sokther Rabot,RGI60-14.01391,,ice,73.99,36.8,Ishkoman,
3172,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Warghut,RGI60-14.01586,,ice,74.01,36.75,Ishkoman,
3173,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,breach
3174,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3175,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3176,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3177,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,overtopping
3178,High Mountain Asia,"Asia, South West",W Himalaya,Pakistan,Tarshing,RGI60-14.20030,,ice,74.68851748,35.27697333,Rupal Nullah or Astor valley,
3179,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3180,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Gutumi,RGI60-14.04628,,supraglacial,74.606801,36.013093,Bagrot,
3181,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Warghut,RGI60-14.01586,,ice,74.01,36.75,Ishkoman,
3182,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Teztor,RGI60-13.11626,,moraine,74.431,42.537,Ala-Archa,
3183,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Batura,RGI60-14.02150,,ice,74.85,36.51,Hunza,
3184,High Mountain Asia,"Asia, Central",Pamir (Safed Khirs/W Tarim),Tajikistan,glacier of the Russian Geographical Society,RGI60-13.19757,,moraine,72.09,38.69,Vanch,
3185,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Saklei Shuyinj,RGI60-14.01277,,ice,73.817,36.856,,tunneling
3186,High Mountain Asia,"Asia, South West",,Pakistan,unknown,,,ice,74.761,36.176,Hunza,
3187,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,,
3188,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,Ala-Archa,
3189,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Karambar,RGI60-14.02192,,ice,74.07,36.62,Ishkoman,
3190,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Chihnji,,,ice,74.013631,36.773776,Ishkoman,
3191,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3192,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,Ala-Archa,
3193,High Mountain Asia,"Asia, South West",E Himalaya,Nepal,RGI60-15.02862,RGI60-15.02862,Lhonak glacial lake,moraine,88.037622,27.829351,,
3194,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,unknown,,,ice,,,Shimshal,tunneling
3195,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,Ala-Archa,
3196,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3197,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,Ala-Archa,
3198,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3199,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Yazdghil,RGI60-14.03334,,ice,75.4,36.4,Shimshal,
3200,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3201,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3202,High Mountain Asia,"Asia, South West",Karakoram,India,Kumdan,RGI60-14.09679,,ice,77.704625,35.180649,Shyok,
3203,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Koz-Yaz,RGI60-14.01489,,unknown,74.158,36.818,Hunza,
3204,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Besk-i-Yeng,RGI60-14.01489,,ice,74.2,36.82,Chapursan,
3205,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3206,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Ortalyk Tuyksu,RGI60-13.08624,No2,moraine,77.082339,43.066034,Kishi Almaty,
3207,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
